"Country Name","Country Code","Year","average_value_Agricultural raw materials exports (% of merchandise exports)","average_value_Commercial service exports (current US$)","average_value_Commercial service imports (current US$)","average_value_Computer, communications and other services (% of commercial service exports)","average_value_Computer, communications and other services (% of commercial service imports)","average_value_Export unit value index (2000 = 100)","average_value_Export value index (2000 = 100)","average_value_Export volume index (2000 = 100)","average_value_Food exports (% of merchandise exports)","average_value_Fuel exports (% of merchandise exports)","average_value_High-technology exports (% of manufactured exports)","average_value_High-technology exports (current US$)","average_value_ICT goods exports (% of total goods exports)","average_value_ICT goods imports (% total goods imports)","average_value_Import value index (2000 = 100)","average_value_Insurance and financial services (% of commercial service exports)","average_value_Insurance and financial services (% of commercial service imports)","average_value_Manufactures exports (% of merchandise exports)","average_value_Manufactures imports (% of merchandise imports)","average_value_Merchandise exports (current US$)","average_value_Merchandise exports by the reporting economy (current US$)","average_value_Merchandise exports by the reporting economy, residual (% of total merchandise exports)","average_value_Merchandise exports to economies in the Arab World (% of total merchandise exports)","average_value_Merchandise exports to high-income economies (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)","average_value_Merchandise imports (current US$)","average_value_Merchandise imports by the reporting economy (current US$)","average_value_Merchandise imports by the reporting economy, residual (% of total merchandise imports)","average_value_Merchandise imports from economies in the Arab World (% of total merchandise imports)","average_value_Merchandise imports from high-income economies (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","average_value_Net barter terms of trade index (2000 = 100)","average_value_Ores and metals exports (% of merchandise exports)","average_value_Ores and metals imports (% of merchandise imports)","average_value_Transport services (% of commercial service exports)","average_value_Transport services (% of commercial service imports)","average_value_Travel services (% of commercial service exports)","average_value_Travel services (% of commercial service imports)"
"Pre-demographic dividend","PRE","1990","","","13296149186.5877","57.7528117111601","","","","","","","","","","","","1.99925725242878","","","","46858562014.0886","41736128018.39","7.79007577756192","3.06929353451239","74.0443027361631","1.89889134450048","2.32575986548674","2.82422910429179","2.51299711046738","1.93413234478877","6.6696117167398","9.98819496309442","35726365265.0483","37738435007.72","7.73891311654388","5.60788532780801","73.6384346476029","3.57320373690387","0.729524492867073","1.76498954249187","2.31586535090475","1.61123901417515","8.6278300985105","8.9421904080793","","","","24.8581742423614","","15.3998361562489",""
"West Bank and Gaza","PSE","2017","0.57349807141789","553712482.399479","1428967626.79639","53.8856589122369","17.4780751991333","152.9553258","330.5274972","216.0941409","25.1488415680121","0.0951480976091428","0.615204110954072","4292150","0.3139799986","4.3558337977","288.1877919","0.0158181412966108","2.86279784355248","65.5168945097791","50.6463178422848","","1064875105","1.11946733462964e-14","13.2822376385633","91.3095846108638","0.146368244752984","0.837801631206319","0.0313794545887144","7.62413701088448","0.0256396265362969","0.0250894211673772","1.06627837825169","","5851769503","0.0150897091819373","6.12361305099751","74.7163412153966","8.16738779193163","11.4170700103189","0.756963735111082","3.84976744016501","0.86311278962896","0.21426730826585","21.4188016352564","84.88233074","8.66561765927476","1.59565038838651","2.50819009332667","24.2039096633392","43.5903328531398","55.4552172939751"
"French Polynesia","PYF","2004","1.69829696993418","885442914.006787","657922293.088384","14.2615399078689","19.2740787600823","100.9687244","90.04524887","89.18132755","14.6885433225836","0.0033829412975287","","","0.6884288239","5.2129199623","154.4741504","1.15516593024349","3.46512731298435","82.6558979444587","68.8470790775685","199000000","183318627","0.0094725780375826","0.0276545819863685","92.2824754737008","7.49624095755419","0.0050785892041402","0.0326611654144671","0.0057713720493881","0.0656561757905813","0.102643688248876","7.70805194826165","1500000000","1480951844","0.770939314891052","0.168898267025622","87.3571117279354","10.3603657756747","0.140163436671476","0.749087287675507","0.139763491188847","0.270503258848706","0.212065707114242","11.8719489571735","91.23195696","0.166103011301803","0.833842510005425","25.5288145153708","30.0363751383837","59.0544796465168","47.2244187885497"
"French Polynesia","PYF","2018","","","","","","124.1720865","66.77149321","53.77335204","","","","","","","229.8251287","","","","","148000000","150527501","0","0.046675191930543","94.5768388196387","4.85725329353604","0.013632060496374","0.34866319875994","0.0018063144488129","0.0336855389634084","0.168120774156744","5.42316118036132","2232000000","1858691019","1.14843746388167","0.194662424416653","81.9904134910978","13.8635091774767","0.633944689006968","0.555606386130604","0.150264189768488","0.78477250123303","0.873052101404704","16.8611490450205","82.8721216","","","","","",""
"Romania","ROU","2019","1.07233573474423","30250160352.0555","20510366296.0257","57.1607933012292","48.8138899574773","201.1221558","738.3128992","367.0967509","10.341940624712","3.78369312070263","11.0725652442423","6994469377","3.2021954013","7.0944405066","734.19302","1.55075012847911","2.15303309189134","81.721073486053","78.6859665129165","76867000000","76867104077","0.0414771108952701","4.46983623131974","79.6567803330593","1.26785002726752","13.3527230500559","0.87781411840894","3.55552479024349","0.4145746022652","0.833255967804372","20.3017425560454","96544000000","96543698231","0.006085970506269","0.893797105156805","75.0376096466319","6.13459556399951","16.6095877523066","0.63893010968367","0.870790595765737","0.517574183665933","0.184826177440449","24.9563043828619","107.2564087","2.19261886676128","2.36984246109307","29.4818005089671","19.799945810582","11.8066560613246","29.2331311400494"
"Sudan","SDN","1963","68.9092985484173","","","","","","","","29.4859090501776","0","","","","","","","","0.0858629056509623","68.3713148478303","226000000","225900000","16.024789729969","7.52545374059318","62.3284639220894","5.57768924302789","0.84108012394865","0.0442673749446658","5.48915449313856","8.45506861443116","1.23948649845064","20.4072598494909","285000000","284000000","15.8098591549296","3.83802816901408","65.3169014084507","1.58450704225352","1.65492957746479","0.985915492957746","3.97887323943662","6.69014084507042","3.97887323943662","14.8943661971831","","0.148901923336041","0.491377017928508","","","",""
"Solomon Islands","SLB","1965","","","","","","","","","","","","","","","","","","","","5000000","","","","","","","","","","","","8000000","","","","","","","","","","","","","","","","","",""
"Sierra Leone","SLE","1994","","85958559.2788054","93340026.6287867","4.96497492827405","13.3516414291268","","","","","","","","","","","0.209773710080044","3.68036548023146","","","115000000","115514000","50.6250324635975","","49.3749675364025","","","","","","","","150000000","254902003.8","5.60726263326298","0.376364122391414","68.1349408307107","6.43280004513641","0.334168967054625","0.713584406706025","0.376364122391414","1.88793185125209","16.5129471434857","9.74484939254055","","","","14.3917058092249","16.7652370161943","80.433545552421","66.2027560744474"
"San Marino","SMR","2004","","","","","","","","","","","","","","","","","","","","","104380371","0.22195360849982","0.160986206879836","99.3248385752528","0.0124295400329627","0.354471819227391","0.0852650734494898","","","0.0010413835375235","0.453207816247367","","290184118","0.0183107884629303","","99.8034068839012","","0.16038334668612","0.0178989809497431","","","","0.178282327635863","","","","","","",""
"Eswatini","SWZ","1989","","87429735.451652","86934058.800596","36.2407326646316","47.7631578947369","75","54.9317284","73.24230453","","","","","","","55.91841806","","","","","502000000","","","","","","","","","","","","583000000","","","","","","","","","","","","100","","","31.487134757959","16.8859649122807","32.2721325774095","35.3508771929824"
"Chad","TCD","1997","","","","","","112","129.5081967","115.5469078","","","","","","","105.362776","","","","","237000000","93308822.02","4.37063693884037e-9","10.0241593341832","65.8383106008062","12.5651290404105","","5.38611644032038","9.72766396611105","0.0296190135634508","6.45316093441783","27.7085284604054","334000000","132825280.2","-3.37511823095686e-8","1.33847303749034","69.7438944207851","1.48767945049665","0.711385662862694","0.0654242926264875","0.517509093671763","4.68528747922792","22.7888196340805","7.46728597888552","92.56198347","","","","","",""
"Upper middle income","UMC","2017","1.40600520641055","696250882853.304","977033756761.403","43.1815995717829","28.9779124575066","","","","9.67659774547138","11.8108777500388","23.795974348363","886330754709","16.4383056027657","15.9936642006515","","4.72131838073925","6.35900982304632","69.4044993705918","67.119508392375","4533437402755.59","4531122896762","0.54730042426617","4.59427123154754","66.6552714013407","12.6918094736729","5.66733095468472","4.96724467846236","2.81029104059387","3.98894454981925","2.67180747716009","18.4944768443569","4103373488032.14","4066495610112","3.98803648083942","4.0984527460589","61.1384952571122","17.4147720610596","5.88249379338225","5.72457766387675","1.66470024811205","1.65386294072866","2.5330615548891","19.9488109270984","","4.33551878023446","6.79669921409727","19.860911750381","25.1877086668843","32.6759856707955","39.4753690525628"
"Uruguay","URY","1972","26.1228816235373","","","","","","","","54.822935985247","0.028825589010078","","","","","","","","18.3167739451242","55.7722578024311","214000000","214062000","9.08988984499818","1.28934607730471","79.0761555063486","","0.273752464239333","9.58694210088666","1.61261690538255","0.0289635713017724","0.331679606842877","11.8339546486532","212000000","186640000","3.39423489069867","10.4709601371625","50.9767466780969","0.695992284612087","0.0525075010715817","36.6614873553365","3.0266823831976","0.61455207886841","4.5777968281183","45.6290184312045","","0.513471890732179","3.15070943419957","","","",""
"Venezuela, RB","VEN","1992","0.116544725332109","1221000000","4179000000","11.5479115479116","21.7994735582675","69","44.60411295","64.64364195","2.56160785256093","79.9198010311707","","","","","86.75754025","0.163800163800164","1.72290021536253","10.5664248726997","83.3752813985616","14185000000","14065247000","15.1645541667345","0.12744888163002","71.700944889201","0.182428364037972","0.0360178530814283","12.7276613059124","0.122856001035744","0.0653312380507786","0.0002061819461827","0.406839638152106","14065000000","13575884300","3.05980215226201","0.152029138904786","83.0409441541867","0.137087939089169","0.0671381679350346","13.5643812167727","0.0715702917415111","0.0590760780128334","","0.334872476778548","69","6.76270380019404","2.85269588456012","51.9246519246519","42.3067719550132","36.3636363636364","34.1708542713568"
"Vietnam","VNM","1960","","","","","","","","","","","","","","","","","","","","86000000","84800000","9.08018867924528","","74.4103773584906","10.377358490566","","0.471698113207547","","4.00943396226415","1.65094339622642","6.13207547169811","240000000","239600000","2.54590984974958","0.0834724540901502","86.9782971619366","6.8864774624374","","1.3355592654424","0.0834724540901502","2.08681135225376","0.0834724540901502","3.58931552587646","","","","","","",""
"Vanuatu","VUT","2005","","134749228.613323","68560628.7196527","6.66303629274017","15.6071429425929","105.2800931","145.1961538","137.9141579","","","","","","","171.4494253","10.6259019512464","5.26964231369031","","","38000000","61676843","0.644942219237778","0.49721740783652","55.1497601782244","8.83524145358737","32.0913896322482","0.356063944453188","0.405761689196705","2.16836649696872","0.348474386083607","35.3700561489504","149000000","153993807","0.437431227347993","0.0417276520736967","76.3091154698188","19.4468969781363","0.250397082526832","0.148131931045773","0.0217703559987968","1.08086424540436","2.30539270972111","3.80655632469688","89.3039752","","","19.2857458060706","62.8050414719591","63.4253159499429","16.3181732717577"
"Yemen, Rep.","YEM","1978","","","","","","","","","","","","","","","","","","","","7000000","","","","","","","","","","","","1284000000","","","","","","","","","","","","","","","","","",""
"South Africa","ZAF","1984","4.17924485294999","2121405740.17818","2891156752.43345","7.52246560594466","22.1775619181343","101","57.81486596","57.24244154","5.73201398310376","7.32118696210114","","","","","54.69754473","7.48492150249681","13.4399997373686","19.4050315793847","72.2338572470335","17163000000","11410649601","4.22149497542353","0.0121816027010258","89.7342601695758","0.0209541093943544","0.790664888983125","0.766920589943721","0.0121816027010258","0.178385987754949","4.27513767622352","1.76910717877717","15955000000","","","","","","","","","","","","104.1237113","8.69425008183007","2.01269765326095","22.0256493948039","40.4763501892973","62.9669634967546","23.9060881551997"
"Zambia","ZMB","1987","","40300000","207400000","1.24069478908187","13.2111861137898","138","131.1193476","95.01402001","","","","","","","74.07277928","6.20347394540943","5.3519768563163","","","873000000","709905745.9","9.00389616562129","7.78275300190805","59.4544631263047","14.1287938766915","","0.0411220595609916","0.0613501471519784","11.5649022692887","5.74547235538086","25.7961683526931","816000000","695910751.4","1.87226449705423","12.2394733049703","67.7741574897863","0.432275852268073","0.000316995247388","0.291258252199924","0.0067172802414617","1.13836012322887","28.4846495099738","1.86892850318572","255.5555556","","","76.9230769230769","59.3056894889103","15.6327543424318","22.1311475409836"
"Africa Eastern and Southern","AFE","2016","2.01521886754894","38275979986.7533","56223748129.2373","17.7241905326892","38.3616395558297","","","","12.9070095375956","30.9688399612576","7.83494726135589","3084595317","0.953968219069763","6.19269612157924","","6.7283417073379","4.78911183806445","32.1615643898851","65.2570849225797","169953613438.531","169060679749","5.11729554491583","6.7503402553115","42.8131839807228","18.1712441980062","0.760714853926646","0.785467862173229","0.953038956422113","5.80458610279428","25.5944685010389","26.7210798608345","216388499571.746","215683686747","5.59973737613607","9.62141642420188","42.7187322623423","20.2617110983744","2.4287521740783","2.44757254042693","1.43377617595505","7.00596021882966","18.1037581538573","33.8632704404177","","16.7689697570836","2.44011483798138","15.5600621803278","39.3205849383783","59.9874055796452","17.5286636677275"
"Angola","AGO","1965","","","","","","","","","","","","","","","","","","","","200000000","198000000","4.64646464646465","0.202020202020202","89.1414141414141","","","","0.0505050505050505","","6.16161616161616","0.0505050505050505","195000000","194700000","3.64663585002568","0.102722136620442","90.9604519774011","0.102722136620442","","0.359527478171546","0.205444273240883","0.308166409861325","4.41705187467899","0.975860297894196","","","","","","",""
"Albania","ALB","2001","5.54071927011849","509400000","421700000","8.95170789163723","3.29618211999052","98.93412658","117.4812605","118.7469527","5.78985653392675","1.44835925490073","","","0.4800484191","8.0498098036","121.6420373","0.33372595210051","10.2442494664453","84.3080391194066","68.1084243526898","307000000","307221330","3.1121019494317","0.0617711016354235","93.449352295949","","3.37589971373407","0.0002031108972805","0.0624429299879667","","","0.0626460408852471","1327000000","1325610045","0.453447001452075","0.614093339945987","83.0853788528737","2.24833412453509","12.5376208204578","0.83384484311146","0.540921217898586","0.298090529330592","0.0023626103406602","3.92355332521639","98.96710462","2.91299499497097","1.72511919994509","3.08205732234001","25.4209153426607","87.6325088339223","61.0386530709035"
"United Arab Emirates","ARE","2007","0.0492649248821394","","","","","193.0368018","358.440977","185.6853065","0.889205337320246","63.7197584312545","","","2.7178511677","4.9639897235","378.4757283","","","3.04793099342625","64.3734802171351","178630000000","134823000000","11.1189967075351","9.17276397943971","53.5442580902368","8.95155814215675","1.10060532179228","0.34895057668202","9.4153030039385","11.2565566654058","4.26377149225281","35.3367452022281","150123000000","127966000000","18.5831824765953","5.19743678711533","48.1434920642983","14.4649779027242","3.18968946985918","1.46380133707391","1.92808481549787","10.3447111388963","1.88206079505494","33.2733254591063","148.3720599","1.21861592049709","4.25600421007749","","","",""
"Armenia","ARM","2007","2.98083228562502","755014433.252569","930917495.66294","16.2270473923842","15.043346852295","161.7772788","391.6723317","242.1058969","7.92290592006435","1.19645999429122","1.13989600747244","5195605","1.2240171278","5.6164204948","370.5408777","2.13331358321645","5.51729357585245","55.9211214995563","58.889225982763","1152000000","1152300779","0.436111915533123","0.645395727880524","59.792004271482","0.968153472019826","34.9152632135815","0.196663062396489","3.39376208995863","0.290695802783971","0.0073461722444952","4.85662059940341","3268000000","3267788096","0.106897261920866","5.46502817054145","45.1279828029583","7.48242428263011","39.7198288832986","1.43840814089311","4.8046551792078","0.930206889400456","0.389596559690754","15.0452910518222","114.5382431","31.4565243018064","2.89843662715842","17.5468831011979","38.7485609788782","64.0927559232015","40.6907985929744"
